100 4950
76 90 595
76 91 317
76 92 452
76 93 529
76 94 993
76 95 341
76 96 564
76 97 151
76 98 995
76 99 708
76 100 727
77 78 244
77 79 2
77 80 259
77 81 37
77 82 458
77 83 885
77 84 157
77 85 127
77 86 839
77 87 12
77 88 737
77 89 889
77 90 620
77 91 175
77 92 810
77 93 387
77 94 983
77 95 316
77 96 998
77 97 15
77 98 16
77 99 246
77 100 990
78 79 180
78 80 342
78 81 755
78 82 807
78 83 81
78 84 177
78 85 804
78 86 443
78 87 356
78 88 778
78 89 718
78 90 498
78 91 665
78 92 522
78 93 537
78 94 647
78 95 493
78 96 115
78 97 967
78 98 69
78 99 720
78 100 643
79 80 591
79 81 187
79 82 766
79 83 466
79 84 263
79 85 333
79 86 343
79 87 175
79 88 860
79 89 191
79 90 122
79 91 119
79 92 812
79 93 137
79 94 859
79 95 205
79 96 82
79 97 826
79 98 772
79 99 989
79 100 519
80 81 640
80 82 221
80 83 262
80 84 753
80 85 860
80 86 990
80 87 635
80 88 59
80 89 657
80 90 713
80 91 856
80 92 852
80 93 285
80 94 235
80 95 830
80 96 754
80 97 59
80 98 977
80 99 592
80 100 377
81 82 2
81 83 572
81 84 705
81 85 272
81 86 245
81 87 344
81 88 833
81 89 694
81 90 569
81 91 414
81 92 448
81 93 125
81 94 667
81 95 481
81 96 937
81 97 702
81 98 12
81 99 579
81 100 567
82 83 996
82 84 424
82 85 352
82 86 52
82 87 803
82 88 699
82 89 649
82 90 717
82 91 863
82 92 917
82 93 484
82 94 470
82 95 693
82 96 273
82 97 652
82 98 90
82 99 946
82 100 562
83 84 558
83 85 549
83 86 963
83 87 651
83 88 50
83 89 363
83 90 461
83 91 575
83 92 302
83 93 197
83 94 504
83 95 87
83 96 45
83 97 217
83 98 191
83 99 808
83 100 698
84 85 915
84 86 739
84 87 292
84 88 188
84 89 405
84 90 864
84 91 658
84 92 507
84 93 403
84 94 657
84 95 620
84 96 313
84 97 399
84 98 348
84 99 32
84 100 103
85 86 734
85 87 661
85 88 317
85 89 775
85 90 586
85 91 654
85 92 374
85 93 615
85 94 82
85 95 235
85 96 832
85 97 2
85 98 33
85 99 761
85 100 761
86 87 392
86 88 21
86 89 412
86 90 189
86 91 360
86 92 816
86 93 238
86 94 54
86 95 769
86 96 378
86 97 68
86 98 423
86 99 334
86 100 902
87 88 695
87 89 116
87 90 156
87 91 658
87 92 16
87 93 76
87 94 12
87 95 607
87 96 35
87 97 93
87 98 432
87 99 22
87 100 921
88 89 761
88 90 894
88 91 606
88 92 523
88 93 752
88 94 651
88 95 834
88 96 25
88 97 784
88 98 5
88 99 511
88 100 666
89 90 888
89 91 70
89 92 769
89 93 681
89 94 828
89 95 321
89 96 7
89 97 908
89 98 791
89 99 477
89 100 481
90 91 708
90 92 702
90 93 511
90 94 557
90 95 137
90 96 774
90 97 842
90 98 838
90 99 545
90 100 152
91 92 991
91 93 663
91 94 999
91 95 765
91 96 272
91 97 712
91 98 235
91 99 734
91 100 286
92 93 691
92 94 32
92 95 962
92 96 287
92 97 344
92 98 205
92 99 748
92 100 709
93 94 265
93 95 610
93 96 549
93 97 399
93 98 257
93 99 869
93 100 238
94 95 354
94 96 210
94 97 697
94 98 476
94 99 12
94 100 742
95 96 39
95 97 51
95 98 393
95 99 75
95 100 415
96 97 300
96 98 630
96 99 902
96 100 151
97 98 963
97 99 697
97 100 201
98 99 427
98 100 91
99 100 378
