100 99000
11 76 217
11 77 899
11 78 740
11 79 161
11 80 829
11 81 765
11 82 564
11 83 51
11 84 635
11 85 77
11 86 990
11 87 887
11 88 246
11 89 725
11 90 448
11 91 460
11 92 546
11 93 547
11 94 930
11 95 519
11 96 11
11 97 340
11 98 256
11 99 64
11 100 870
12 13 106
12 14 469
12 15 236
12 16 220
12 17 59
12 18 73
12 19 461
12 20 450
12 21 207
12 22 116
12 23 784
12 24 598
12 25 541
12 26 335
12 27 557
12 28 480
12 29 140
12 30 868
12 31 912
12 32 717
12 33 734
12 34 245
12 35 668
12 36 10
12 37 519
12 38 662
12 39 633
12 40 274
12 41 275
12 42 759
12 43 428
12 44 500
12 45 86
12 46 390
12 47 292
12 48 432
12 49 197
12 50 128
12 51 517
12 52 448
12 53 827
12 54 472
12 55 444
12 56 226
12 57 954
12 58 9
12 59 195
12 60 74
12 61 400
12 62 998
12 63 551
12 64 27
12 65 747
12 66 131
12 67 657
12 68 66
12 69 874
12 70 427
12 71 483
12 72 76
12 73 181
12 74 529
12 75 189
12 76 395
12 77 782
12 78 852
12 79 843
12 80 71
12 81 216
12 82 342
12 83 145
12 84 182
12 85 485
12 86 824
12 87 90
12 88 825
12 89 442
12 90 164
12 91 735
12 92 640
12 93 854
12 94 743
12 95 491
12 96 979
12 97 662
12 98 969
12 99 624
12 100 68
13 14 255
13 15 810
13 16 869
13 17 786
13 18 789
13 19 593
13 20 344
13 21 912
13 22 856
13 23 537
13 24 176
13 25 948
13 26 53
13 27 775
13 28 518
13 29 888
13 30 238
13 31 826
13 32 872
13 33 524
13 34 527
13 35 771
13 36 899
13 37 170
13 38 327
13 39 606
13 40 121
13 41 894
13 42 956
13 43 516
13 44 216
13 45 635
13 46 632
13 47 37
13 48 792
13 49 792
13 50 906
13 51 364
13 52 842
13 53 174
13 54 798
13 55 269
13 56 282
13 57 392
13 58 223
13 59 378
13 60 261
13 61 67
13 62 470
13 63 774
13 64 145
13 65 468
13 66 804
13 67 189
13 68 363
13 69 418
13 70 474
13 71 230
13 72 534
13 73 608
13 74 681
13 75 416
13 76 537
13 77 650
13 78 304
13 79 973
13 80 459
13 81 495
13 82 418
13 83 648
13 84 586
13 85 70
13 86 925
13 87 12
13 88 856
13 89 245
13 90 819
13 91 990
13 92 454
13 93 488
13 94 893
13 95 605
13 96 464
13 97 816
13 98 949
13 99 169
13 100 757
14 15 907
14 16 775
14 17 398
14 18 524
14 19 472
14 20 471
14 21 204
14 22 140
14 23 265
14 24 895
14 25 124
14 26 278
14 27 314
14 28 290
14 29 641
14 30 432
14 31 254
14 32 384
14 33 869
14 34 293
14 35 868
14 36 511
14 37 343
14 38 626
14 39 183
14 40 548
14 41 896
14 42 591
14 43 745
14 44 715
14 45 853
14 46 664
14 47 922
14 48 541
14 49 37
14 50 590
14 51 354
14 52 536
14 53 309
14 54 34
14 55 896
14 56 361
14 57 640
14 58 860
14 59 681
14 60 564
14 61 930
14 62 189
14 63 145
14 64 148
14 65 86
14 66 694
14 67 135
14 68 551
14 69 60
14 70 764
14 71 451
14 72 803
14 73 864
14 74 488
14 75 445
14 76 933
14 77 773
14 78 618
14 79 518
14 80 910
14 81 210
14 82 933
14 83 635
14 84 663
14 85 47
14 86 681
14 87 223
14 88 985
14 89 306
14 90 20
14 91 47
14 92 360
14 93 493
14 94 619
14 95 930
14 96 20
14 97 48
14 98 862
14 99 436
14 100 765
15 16 652
15 17 305
15 18 856
15 19 354
15 20 368
15 21 323
15 22 124
15 23 513
15 24 852
15 25 109
15 26 511
15 27 848
15 28 124
15 29 458
15 30 214
15 31 221
15 32 626
15 33 995
15 34 195
15 35 377
15 36 553
15 37 777
15 38 876
15 39 878
15 40 698
15 41 437
15 42 559
15 43 629
15 44 282
15 45 303
15 46 678
15 47 558
15 48 524
15 49 140
15 50 228
15 51 227
15 52 906
15 53 463
15 54 3
15 55 443
15 56 403
15 57 578
15 58 486
15 59 150
15 60 126
15 61 774
15 62 506
15 63 153
15 64 144
15 65 344
15 66 23
15 67 476
15 68 449
15 69 351
15 70 647
15 71 393
15 72 302
15 73 312
15 74 749
15 75 435
15 76 455
15 77 227
15 78 283
15 79 915
15 80 968
15 81 613
15 82 664
15 83 775
15 84 618
15 85 483
15 86 322
15 87 789
15 88 129
15 89 420
15 90 793
15 91 437
15 92 702
15 93 190
15 94 440
15 95 982
15 96 591
15 97 547
15 98 187
15 99 548
15 100 704
16 17 166
16 18 858
16 19 261
16 20 456
16 21 865
16 22 983
16 23 723
16 24 373
16 25 545
16 26 188
16 27 398
16 28 169
16 29 522
16 30 523
16 31 678
16 32 285
16 33 157
16 34 334
16 35 694
16 36 127
16 37 983
16 38 546
16 39 161
16 40 481
16 41 721
16 42 460
16 43 809
16 44 847
16 45 880
16 46 430
16 47 190
16 48 668
16 49 851
16 50 19
16 51 914
16 52 699
16 53 670
16 54 507
16 55 608
16 56 986
16 57 874
16 58 845
16 59 146
16 60 202
16 61 116
16 62 433
16 63 946
16 64 326
16 65 465
16 66 308
16 67 380
16 68 880
16 69 569
16 70 626
16 71 600
16 72 231
16 73 84
16 74 528
16 75 314
16 76 681
16 77 68
16 78 762
16 79 324
16 80 334
16 81 234
16 82 658
16 83 865
16 84 962
16 85 256
16 86 336
16 87 34
16 88 381
16 89 533
16 90 225
16 91 878
16 92 34
16 93 100
16 94 286
16 95 915
16 96 804
16 97 589
16 98 529
16 99 148
16 100 265
17 18 431
17 19 680
17 20 860
17 21 860
17 22 699
17 23 121
17 24 753
17 25 755
17 26 292
17 27 458
17 28 202
17 29 331
17 30 351
17 31 318
17 32 701
17 33 567
17 34 102
17 35 249
17 36 770
17 37 788
17 38 542
17 39 809
17 40 889
17 41 520
17 42 629
17 43 241
17 44 252
17 45 421
17 46 914
17 47 299
17 48 376
17 49 548
17 50 777
17 51 119
17 52 878
17 53 419
17 54 690
17 55 229
17 56 962
17 57 621
17 58 185
17 59 58
17 60 403
17 61 933
17 62 437
17 63 558
17 64 91
17 65 224
17 66 644
17 67 790
17 68 416
17 69 578
17 70 628
17 71 600
17 72 55
17 73 407
17 74 314
17 75 721
17 76 950
17 77 518
17 78 28
17 79 933
17 80 520
17 81 386
17 82 767
17 83 121
17 84 415
17 85 99
17 86 883
17 87 362
17 88 354
17 89 720
17 90 834
17 91 371
17 92 834
17 93 53
17 94 932
17 95 950
17 96 779
17 97 37
17 98 268
17 99 271
17 100 398
18 19 261
18 20 217
18 21 112
18 22 828
18 23 332
18 24 217
18 25 416
18 26 330
18 27 80
18 28 722
18 29 763
18 30 115
18 31 827
18 32 516
18 33 630
18 34 64
18 35 229
18 36 809
18 37 542
18 38 921
18 39 385
18 40 777
18 41 467
18 42 732
18 43 243
18 44 480
18 45 86
18 46 590
18 47 497
18 48 314
18 49 766
18 50 974
18 51 488
18 52 443
18 53 376
18 54 238
18 55 825
18 56 855
18 57 279
18 58 43
18 59 729
18 60 991
18 61 137
18 62 773
18 63 310
18 64 89
18 65 354
18 66 242
18 67 281
18 68 699
18 69 308
18 70 232
18 71 841
18 72 8
18 73 685
18 74 660
18 75 700
18 76 926
18 77 570
18 78 425
18 79 490
18 80 76
18 81 119
18 82 224
18 83 50
18 84 137
18 85 939
18 86 894
18 87 304
18 88 197
18 89 533
18 90 66
18 91 732
18 92 32
18 93 417
18 94 186
18 95 663
18 96 507
18 97 768
18 98 199
18 99 868
18 100 489
19 20 715
19 21 436
19 22 201
19 23 972
19 24 627
19 25 511
19 26 256
19 27 320
19 28 23
19 29 264
19 30 289
19 31 800
19 32 935
19 33 62
19 34 881
19 35 840
19 36 863
19 37 983
19 38 78
19 39 664
19 40 663
19 41 705
19 42 993
19 43 248
19 44 984
19 45 122
19 46 106
19 47 743
19 48 112
19 49 9
19 50 743
19 51 819
19 52 332
19 53 258
19 54 470
19 55 568
19 56 164
19 57 503
19 58 389
19 59 913
19 60 83
19 61 165
19 62 560
19 63 686
19 64 589
19 65 226
19 66 54
19 67 790
19 68 727
19 69 271
19 70 347
19 71 133
19 72 421
19 73 594
19 74 57
19 75 240
19 76 230
19 77 429
19 78 249
19 79 723
19 80 391
19 81 576
19 82 798
19 83 31
19 84 247
19 85 3
19 86 544
19 87 148
19 88 429
19 89 186
19 90 213
19 91 162
19 92 400
19 93 265
19 94 357
19 95 886
19 96 218
19 97 285
19 98 782
19 99 931
19 100 624
20 21 99
20 22 202
20 23 931
20 24 824
20 25 696
20 26 111
20 27 816
20 28 567
20 29 31
20 30 93
20 31 326
20 32 378
20 33 632
20 34 69
20 35 170
20 36 60
20 37 552
20 38 208
20 39 516
20 40 823
20 41 436
20 42 485
20 43 725
20 44 644
20 45 776
20 46 127
20 47 506
20 48 727
20 49 635
20 50 419
20 51 911
20 52 163
20 53 391
20 54 625
20 55 840
20 56 156
20 57 302
20 58 983
20 59 987
20 60 419
20 61 931
20 62 29
20 63 385
20 64 608
20 65 737
20 66 729
20 67 985
20 68 888
20 69 367
20 70 138
20 71 932
20 72 11
20 73 458
20 74 604
20 75 464
20 76 497
20 77 993
20 78 707
20 79 606
20 80 785
20 81 498
20 82 462
20 83 80
20 84 470
20 85 644
20 86 487
20 87 96
20 88 965
20 89 28
20 90 139
20 91 966
20 92 229
20 93 212
20 94 840
20 95 685
20 96 385
20 97 279
20 98 93
20 99 927
20 100 364
21 22 484
21 23 904
21 24 105
21 25 926
21 26 783
21 27 606
21 28 443
21 29 658
21 30 284
21 31 324
21 32 197
21 33 829
21 34 928
21 35 544
21 36 489
21 37 184
21 38 936
21 39 551
21 40 385
21 41 66
21 42 823
21 43 688
21 44 168
21 45 453
21 46 33
21 47 699
21 48 965
21 49 776
21 50 474
21 51 619
21 52 150
21 53 636
21 54 522
21 55 961
21 56 202
21 57 764
21 58 273
21 59 171
21 60 930
21 61 843
21 62 100
21 63 596
21 64 245
21 65 58
21 66 805
21 67 443
21 68 897
21 69 462
21 70 924
21 71 470
21 72 850
21 73 538
21 74 961
21 75 379
21 76 214
21 77 563
21 78 631
21 79 168
21 80 916
21 81 616
21 82 366
21 83 902
21 84 513
21 85 369
21 86 674
21 87 659
21 88 839
21 89 988
21 90 116
21 91 617
21 92 397
21 93 782
21 94 965
21 95 531
21 96 668
21 97 440
21 98 837
21 99 76
21 100 762
22 23 975
22 24 840
22 25 788
22 26 83
22 27 728
22 28 46
22 29 602
22 30 927
22 31 48
22 32 322
22 33 202
22 34 184
22 35 505
22 36 828
22 37 680
22 38 576
22 39 741
22 40 713
22 41 237
22 42 87
22 43 327
22 44 830
22 45 905
22 46 517
22 47 220
22 48 487
22 49 531
22 50 336
22 51 707
22 52 560
22 53 499
22 54 246
22 55 912
22 56 497
22 57 939
22 58 133
22 59 245
22 60 7
22 61 386
22 62 331
22 63 411
22 64 500
22 65 145
22 66 366
22 67 806
22 68 560
22 69 830
22 70 604
22 71 449
22 72 991
22 73 824
22 74 469
22 75 774
22 76 259
22 77 635
22 78 168
22 79 920
22 80 346
22 81 383
22 82 76
22 83 358
22 84 340
22 85 912
22 86 215
22 87 974
22 88 284
22 89 249
22 90 499
22 91 968
22 92 104
22 93 403
22 94 656
22 95 172
22 96 638
22 97 732
22 98 14
22 99 652
22 100 91
23 24 370
23 25 563
23 26 702
23 27 437
23 28 441
23 29 964
23 30 589
23 31 577
23 32 47
23 33 431
23 34 658
23 35 306
23 36 268
23 37 665
23 38 654
23 39 369
23 40 652
23 41 239
23 42 381
23 43 171
23 44 933
23 45 135
23 46 39
23 47 924
23 48 964
23 49 333
23 50 866
23 51 285
23 52 90
23 53 632
23 54 938
23 55 779
23 56 461
23 57 125
23 58 228
23 59 557
23 60 1000
23 61 1000
23 62 298
23 63 285
23 64 25
23 65 589
23 66 227
23 67 204
23 68 759
23 69 832
23 70 626
23 71 667
23 72 199
23 73 588
23 74 867
23 75 703
23 76 97
23 77 448
23 78 865
23 79 384
23 80 20
23 81 999
23 82 44
23 83 69
23 84 735
23 85 677
23 86 326
23 87 807
23 88 401
23 89 661
23 90 267
23 91 438
23 92 300
23 93 461
23 94 691
23 95 213
23 96 89
23 97 128
23 98 436
23 99 957
23 100 816
24 25 264
24 26 69
24 27 84
24 28 174
24 29 237
24 30 681
24 31 4
24 32 739
24 33 298
24 34 120
24 35 725
24 36 165
24 37 491
24 38 272
24 39 698
24 40 573
24 41 560
24 42 245
24 43 189
24 44 632
24 45 250
24 46 579
24 47 741
24 48 36
24 49 683
24 50 825
24 51 518
24 52 404
24 53 739
24 54 109
24 55 563
24 56 792
24 57 595
24 58 542
24 59 298
24 60 336
24 61 866
24 62 590
24 63 777
24 64 746
24 65 997
24 66 745
24 67 521
24 68 631
24 69 850
24 70 131
24 71 955
24 72 904
24 73 645
24 74 886
24 75 766
24 76 732
24 77 670
24 78 436
24 79 710
24 80 790
24 81 456
24 82 22
24 83 685
24 84 772
24 85 314
24 86 85
24 87 94
24 88 430
24 89 418
24 90 373
24 91 812
24 92 587
24 93 854
24 94 874
24 95 303
24 96 896
24 97 311
24 98 943
24 99 670
24 100 293
25 26 322
25 27 220
25 28 704
25 29 414
25 30 247
25 31 210
25 32 207
25 33 426
25 34 404
25 35 628
25 36 164
25 37 35
25 38 23
25 39 870
25 40 530
25 41 638
25 42 950
25 43 221
25 44 701
25 45 863
25 46 275
25 47 652
25 48 961
25 49 969
25 50 287
25 51 330
25 52 440
25 53 858
25 54 459
25 55 185
25 56 402
25 57 666
25 58 353
25 59 151
25 60 884
25 61 183
25 62 638
25 63 940
25 64 10
25 65 574
25 66 639
25 67 458
25 68 500
25 69 135
25 70 78
25 71 222
25 72 193
25 73 87
25 74 946
25 75 386
25 76 616
25 77 617
25 78 662
25 79 237
25 80 906
25 81 665
25 82 952
25 83 271
25 84 626
25 85 191
25 86 115
25 87 208
25 88 270
25 89 904
25 90 595
25 91 553
25 92 516
25 93 681
25 94 40
25 95 566
25 96 501
25 97 179
25 98 263
25 99 747
25 100 695
26 27 345
26 28 771
26 29 197
26 30 145
26 31 844
26 32 803
26 33 468
26 34 145
26 35 606
26 36 29
26 37 750
26 38 637
26 39 997
26 40 339
26 41 524
26 42 875
26 43 346
26 44 402
26 45 13
26 46 161
26 47 802
26 48 901
26 49 71
26 50 695
26 51 768
26 52 630
26 53 345
26 54 832
26 55 385
26 56 868
26 57 831
26 58 303
26 59 811
26 60 703
26 61 180
26 62 184
26 63 275
26 64 228
26 65 368
26 66 675
26 67 134
26 68 779
26 69 581
26 70 971
26 71 429
26 72 642
26 73 433
26 74 780
26 75 663
26 76 900
26 77 868
26 78 286
26 79 799
26 80 328
26 81 365
26 82 598
26 83 695
26 84 535
26 85 298
26 86 987
26 87 475
26 88 750
26 89 561
26 90 455
26 91 568
26 92 931
26 93 821
26 94 436
26 95 387
26 96 129
26 97 5
26 98 670
26 99 900
26 100 267
27 28 884
27 29 554
27 30 566
27 31 759
27 32 857
27 33 513
27 34 374
27 35 640
27 36 305
27 37 185
27 38 970
27 39 137
27 40 110
27 41 477
27 42 102
27 43 840
27 44 212
27 45 774
27 46 876
27 47 907
27 48 305
27 49 863
27 50 544
27 51 961
27 52 36
27 53 356
27 54 828
27 55 618
27 56 312
27 57 673
27 58 989
27 59 804
27 60 578
27 61 861
27 62 152
27 63 288
27 64 172
27 65 823
27 66 600
27 67 107
27 68 124
27 69 728
27 70 33
27 71 790
27 72 998
27 73 664
27 74 23
27 75 580
27 76 639
27 77 832
27 78 151
27 79 41
27 80 945
27 81 814
27 82 555
27 83 755
27 84 7
27 85 727
27 86 884
27 87 9
27 88 239
27 89 303
27 90 879
27 91 650
27 92 349
27 93 193
27 94 74
27 95 534
27 96 267
27 97 38
27 98 354
27 99 238
27 100 389
28 29 110
28 30 346
28 31 955
28 32 735
28 33 569
28 34 880
28 35 742
28 36 897
28 37 627
28 38 7
28 39 556
28 40 879
28 41 175
28 42 310
28 43 728
28 44 180
28 45 658
28 46 486
28 47 821
28 48 749
28 49 260
28 50 437
28 51 21
28 52 647
28 53 681
28 54 357
28 55 502
28 56 550
28 57 63
28 58 540
28 59 426
28 60 430
28 61 857
28 62 909
28 63 500
28 64 44
28 65 679
28 66 486
28 67 270
28 68 71
28 69 454
28 70 290
28 71 560
28 72 21
28 73 391
28 74 406
28 75 747
28 76 269
28 77 590
28 78 201
28 79 774
28 80 823
28 81 321
28 82 923
28 83 85
28 84 690
28 85 283
28 86 168
28 87 901
28 88 941
28 89 383
28 90 950
28 91 513
28 92 843
28 93 821
28 94 361
28 95 499
28 96 664
28 97 560
28 98 46
28 99 57
28 100 10
29 30 434
29 31 987
29 32 864
29 33 801
29 34 485
29 35 333
29 36 133
29 37 251
29 38 288
29 39 241
29 40 793
29 41 458
29 42 339
29 43 986
29 44 963
29 45 460
29 46 786
29 47 815
29 48 145
29 49 878
29 50 58
29 51 271
29 52 797
29 53 487
29 54 184
29 55 982
29 56 226
29 57 348
29 58 855
29 59 153
29 60 952
29 61 329
29 62 519
29 63 227
29 64 983
29 65 164
29 66 58
29 67 471
29 68 660
29 69 372
29 70 849
29 71 455
29 72 5
29 73 664
29 74 249
29 75 666
29 76 731
29 77 705
29 78 804
29 79 746
29 80 348
29 81 314
29 82 729
29 83 75
29 84 29
29 85 492
29 86 454
29 87 693
29 88 162
29 89 865
29 90 288
29 91 794
29 92 756
29 93 409
29 94 487
29 95 278
29 96 132
29 97 572
29 98 288
29 99 90
29 100 554
30 31 140
30 32 694
30 33 334
30 34 741
30 35 470
30 36 60
30 37 393
30 38 416
30 39 937
30 40 779
30 41 550
30 42 330
30 43 717
30 44 614
30 45 830
30 46 412
30 47 248
30 48 469
30 49 55
30 50 987
30 51 1000
30 52 657
30 53 343
30 54 224
30 55 396
30 56 944
30 57 549
30 58 233
30 59 999
30 60 933
30 61 352
30 62 496
30 63 330
30 64 577
30 65 10
30 66 533
30 67 917
30 68 864
30 69 988
30 70 999
30 71 438
30 72 984
30 73 956
30 74 613
30 75 73
30 76 509
30 77 892
30 78 603
30 79 414
30 80 395
30 81 270
30 82 588
30 83 555
30 84 842
30 85 569
30 86 62
30 87 202
30 88 327
30 89 589
30 90 909
30 91 939
30 92 329
30 93 307
30 94 619
30 95 984
30 96 575
30 97 256
30 98 120
30 99 64
30 100 826
31 32 664
31 33 414
31 34 250
31 35 516
31 36 834
31 37 420
31 38 880
31 39 790
31 40 507
31 41 710
31 42 914
31 43 724
31 44 181
31 45 51
31 46 345
31 47 799
31 48 626
31 49 931
31 50 505
31 51 897
31 52 88
31 53 487
31 54 398
31 55 388
31 56 898
31 57 509
31 58 409
31 59 97
31 60 484
31 61 440
31 62 986
31 63 192
31 64 22
31 65 547
31 66 185
31 67 303
31 68 195
31 69 681
31 70 154
31 71 407
31 72 814
31 73 298
31 74 937
31 75 279
31 76 271
31 77 670
31 78 202
31 79 562
31 80 64
31 81 445
31 82 747
31 83 746
31 84 879
31 85 995
31 86 901
31 87 603
31 88 958
31 89 205
31 90 175
31 91 878
31 92 749
31 93 637
31 94 772
31 95 286
31 96 56
31 97 240
31 98 819
31 99 101
31 100 189
32 33 27
32 34 427
32 35 893
32 36 840
32 37 382
32 38 938
32 39 209
32 40 664
32 41 937
32 42 975
32 43 245
32 44 821
32 45 171
32 46 139
32 47 794
32 48 932
32 49 168
32 50 487
32 51 42
32 52 211
32 53 200
32 54 122
32 55 983
32 56 743
32 57 56
32 58 528
32 59 510
32 60 149
32 61 285
32 62 493
32 63 492
32 64 110
32 65 792
32 66 745
32 67 355
32 68 504
32 69 432
32 70 638
32 71 992
32 72 125
32 73 552
32 74 525
32 75 36
32 76 226
32 77 628
32 78 654
32 79 787
32 80 359
32 81 440
32 82 709
32 83 355
32 84 270
32 85 441
32 86 352
32 87 802
32 88 803
32 89 247
32 90 374
32 91 344
32 92 76
32 93 429
32 94 315
32 95 888
32 96 388
32 97 13
32 98 670
32 99 480
32 100 615
33 34 369
33 35 22
33 36 435
33 37 59
33 38 413
33 39 732
33 40 207
33 41 997
33 42 290
33 43 32
33 44 302
33 45 414
33 46 951
33 47 639
33 48 766
33 49 640
33 50 324
33 51 235
33 52 57
33 53 903
33 54 962
33 55 447
33 56 345
33 57 1
33 58 371
33 59 158
33 60 529
33 61 598
33 62 431
33 63 281
33 64 534
33 65 875
33 66 569
33 67 343
33 68 671
33 69 511
33 70 627
33 71 490
33 72 104
33 73 247
33 74 582
33 75 780
33 76 742
33 77 489
33 78 544
33 79 861
33 80 80
33 81 717
33 82 704
33 83 405
33 84 796
33 85 660
33 86 156
33 87 899
33 88 149
33 89 481
33 90 765
33 91 660
33 92 482
33 93 453
33 94 490
33 95 171
33 96 360
33 97 872
33 98 860
33 99 118
33 100 162
34 35 168
34 36 499
34 37 710
34 38 151
34 39 474
34 40 884
34 41 168
34 42 339
34 43 119
34 44 762
34 45 477
34 46 679
34 47 787
34 48 884
34 49 762
34 50 394
34 51 331
34 52 989
34 53 898
34 54 471
34 55 460
34 56 215
34 57 225
34 58 643
34 59 808
34 60 336
34 61 450
34 62 379
34 63 90
34 64 524
34 65 130
34 66 699
34 67 358
34 68 539
34 69 316
34 70 853
34 71 572
34 72 529
34 73 234
34 74 152
34 75 978
34 76 856
34 77 105
34 78 524
34 79 26
34 80 622
34 81 472
34 82 557
34 83 812
34 84 822
34 85 628
34 86 104
34 87 277
34 88 282
34 89 23
34 90 737
34 91 657
34 92 821
34 93 742
34 94 590
34 95 899
34 96 296
34 97 428
34 98 401
34 99 46
34 100 461
35 36 251
35 37 790
35 38 821
35 39 802
35 40 780
35 41 70
35 42 882
35 43 775
35 44 877
35 45 152
35 46 502
35 47 131
35 48 968
35 49 316
35 50 641
35 51 219
35 52 288
35 53 917
35 54 659
35 55 476
35 56 990
35 57 315
35 58 137
35 59 496
35 60 187
35 61 571
35 62 562
35 63 364
35 64 326
35 65 715
35 66 843
35 67 182
35 68 471
35 69 622
35 70 895
35 71 941
35 72 374
35 73 810
35 74 787
35 75 176
35 76 442
35 77 681
35 78 172
35 79 74
35 80 945
35 81 33
35 82 998
35 83 949
35 84 92
35 85 860
35 86 722
35 87 264
35 88 826
35 89 758
35 90 522
35 91 617
35 92 443
35 93 478
35 94 233
35 95 368
35 96 405
35 97 414
35 98 996
35 99 820
35 100 948
36 37 88
36 38 857
36 39 138
36 40 350
36 41 915
36 42 789
36 43 415
36 44 963
36 45 805
36 46 886
36 47 569
36 48 367
36 49 397
36 50 702
36 51 983
36 52 271
36 53 958
36 54 978
36 55 63
36 56 999
36 57 274
36 58 231
36 59 146
36 60 680
36 61 44
36 62 955
36 63 403
36 64 509
36 65 602
36 66 396
36 67 699
36 68 671
36 69 2
36 70 161
36 71 539
36 72 809
36 73 757
36 74 126
36 75 554
36 76 119
36 77 797
36 78 381
36 79 187
36 80 462
36 81 423
36 82 212
36 83 494
36 84 71
36 85 317
36 86 323
36 87 246
36 88 740
36 89 899
36 90 821
36 91 742
36 92 586
36 93 581
36 94 663
36 95 16
36 96 749
36 97 710
36 98 572
36 99 344
36 100 644
37 38 258
37 39 652
37 40 240
37 41 614
37 42 538
37 43 174
37 44 357
37 45 107
37 46 508
37 47 289
37 48 951
37 49 724
37 50 459
37 51 628
37 52 861
37 53 753
37 54 121
37 55 49
37 56 136
37 57 48
37 58 499
37 59 989
37 60 774
37 61 364
37 62 979
37 63 181
37 64 207
37 65 504
37 66 498
37 67 696
37 68 483
37 69 886
37 70 830
37 71 564
37 72 294
37 73 396
37 74 286
37 75 454
37 76 290
37 77 637
37 78 367
37 79 129
37 80 339
37 81 913
37 82 176
37 83 693
37 84 663
37 85 594
37 86 629
37 87 836
37 88 11
37 89 686
37 90 765
37 91 576
37 92 308
37 93 733
37 94 706
37 95 226
37 96 431
37 97 415
37 98 51
37 99 578
37 100 50
38 39 431
38 40 766
38 41 525
38 42 705
38 43 553
38 44 857
38 45 623
38 46 525
38 47 935
38 48 381
38 49 312
38 50 281
38 51 54
38 52 576
38 53 787
38 54 684
38 55 888
38 56 181
38 57 755
38 58 103
38 59 183
38 60 220
38 61 559
38 62 117
38 63 927
38 64 810
38 65 404
38 66 592
38 67 390
38 68 787
38 69 670
38 70 179
38 71 332
38 72 195
38 73 549
38 74 430
38 75 246
38 76 938
38 77 481
38 78 934
38 79 743
38 80 135
38 81 140
38 82 159
38 83 438
38 84 989
38 85 932
38 86 912
38 87 943
38 88 195
38 89 268
38 90 595
38 91 834
38 92 211
38 93 59
38 94 677
38 95 696
38 96 913
38 97 211
38 98 52
38 99 603
38 100 447
39 40 66
39 41 208
39 42 653
39 43 324
39 44 45
39 45 379
39 46 402
39 47 40
39 48 970
39 49 94
39 50 319
39 51 794
39 52 805
39 53 810
39 54 621
39 55 72
39 56 793
39 57 535
39 58 82
39 59 166
39 60 227
39 61 624
39 62 700
39 63 916
39 64 337
39 65 164
39 66 305
39 67 218
39 68 36
39 69 623
39 70 494
39 71 105
39 72 499
39 73 680
39 74 477
39 75 436
39 76 809
39 77 417
39 78 714
39 79 505
39 80 168
39 81 285
39 82 437
39 83 98
39 84 390
39 85 523
39 86 426
39 87 810
39 88 673
39 89 946
39 90 647
39 91 668
39 92 875
39 93 280
39 94 606
39 95 340
39 96 793
39 97 461
39 98 535
39 99 507
39 100 157
40 41 571
40 42 766
40 43 159
40 44 342
40 45 337
40 46 902
40 47 896
40 48 31
40 49 359
40 50 643
40 51 503
40 52 299
40 53 489
40 54 385
40 55 367
40 56 869
40 57 41
40 58 941
40 59 519
40 60 514
40 61 742
40 62 991
40 63 351
40 64 847
40 65 607
40 66 144
40 67 317
40 68 971
40 69 151
40 70 684
40 71 137
40 72 742
40 73 615
40 74 392
40 75 338
40 76 610
40 77 128
40 78 40
40 79 143
40 80 290
40 81 976
40 82 412
40 83 31
40 84 725
40 85 393
40 86 969
40 87 500
40 88 106
40 89 560
40 90 518
40 91 839
40 92 904
40 93 723
40 94 487
40 95 948
40 96 166
40 97 602
40 98 672
40 99 508
40 100 551
41 42 522
41 43 563
41 44 47
41 45 850
41 46 927
41 47 607
41 48 698
41 49 959
41 50 204
41 51 21
41 52 697
41 53 554
41 54 991
41 55 11
41 56 913
41 57 947
41 58 386
41 59 507
41 60 971
41 61 855
41 62 729
41 63 777
41 64 740
41 65 66
41 66 889
41 67 520
41 68 264
41 69 247
41 70 213
41 71 312
41 72 402
41 73 358
41 74 565
41 75 500
41 76 750
41 77 433
41 78 133
41 79 912
41 80 623
41 81 683
41 82 919
41 83 988
41 84 154
41 85 185
41 86 81
41 87 195
41 88 805
41 89 611
41 90 559
41 91 836
41 92 835
41 93 762
41 94 649
41 95 602
41 96 522
41 97 868
41 98 447
41 99 493
41 100 187
42 43 896
42 44 344
42 45 953
42 46 318
42 47 355
42 48 973
42 49 340
42 50 340
42 51 330
42 52 312
42 53 76
42 54 824
42 55 720
42 56 829
42 57 102
42 58 189
42 59 932
42 60 873
42 61 488
42 62 188
42 63 499
42 64 708
42 65 308
42 66 725
42 67 363
42 68 875
42 69 144
42 70 810
42 71 815
42 72 806
42 73 823
42 74 680
42 75 308
42 76 850
42 77 249
42 78 401
42 79 646
42 80 144
42 81 441
42 82 488
42 83 272
42 84 994
42 85 131
42 86 344
42 87 646
42 88 695
42 89 538
42 90 557
42 91 938
42 92 951
42 93 174
42 94 371
42 95 536
42 96 331
42 97 789
42 98 851
42 99 85
42 100 416
43 44 818
43 45 559
43 46 56
43 47 576
43 48 945
43 49 786
43 50 72
43 51 540
43 52 621
43 53 626
43 54 477
43 55 176
43 56 679
43 57 444
43 58 883
43 59 165
43 60 377
43 61 549
43 62 679
43 63 480
43 64 489
43 65 88
43 66 735
43 67 851
43 68 308
43 69 493
43 70 788
43 71 630
43 72 662
43 73 1000
43 74 244
43 75 732
43 76 307
43 77 51
43 78 377
43 79 573
43 80 307
43 81 626
43 82 163
43 83 177
43 84 252
43 85 793
43 86 233
