100 14850
76 90 844
76 91 410
76 92 938
76 93 966
76 94 686
76 95 753
76 96 419
76 97 715
76 98 779
76 99 19
76 100 72
77 78 125
77 79 238
77 80 811
77 81 768
77 82 601
77 83 113
77 84 257
77 85 331
77 86 898
77 87 123
77 88 396
77 89 886
77 90 59
77 91 257
77 92 842
77 93 625
77 94 394
77 95 642
77 96 839
77 97 517
77 98 264
77 99 374
77 100 67
78 79 786
78 80 628
78 81 206
78 82 813
78 83 184
78 84 609
78 85 292
78 86 355
78 87 365
78 88 540
78 89 396
78 90 678
78 91 903
78 92 254
78 93 227
78 94 883
78 95 753
78 96 568
78 97 852
78 98 885
78 99 201
78 100 230
79 80 320
79 81 272
79 82 602
79 83 785
79 84 961
79 85 438
79 86 450
79 87 111
79 88 988
79 89 328
79 90 574
79 91 605
79 92 365
79 93 430
79 94 516
79 95 247
79 96 83
79 97 857
79 98 385
79 99 43
79 100 280
80 81 632
80 82 717
80 83 558
80 84 873
80 85 538
80 86 176
80 87 544
80 88 626
80 89 145
80 90 93
80 91 889
80 92 822
80 93 858
80 94 188
80 95 367
80 96 968
80 97 120
80 98 989
80 99 934
80 100 193
81 82 108
81 83 756
81 84 542
81 85 276
81 86 537
81 87 958
81 88 717
81 89 461
81 90 446
81 91 604
81 92 379
81 93 492
81 94 45
81 95 960
81 96 636
81 97 535
81 98 20
81 99 468
81 100 546
82 83 909
82 84 868
82 85 894
82 86 70
82 87 798
82 88 152
82 89 22
82 90 708
82 91 366
82 92 769
82 93 424
82 94 551
82 95 952
82 96 588
82 97 114
82 98 729
82 99 254
82 100 84
83 84 128
83 85 496
83 86 688
83 87 807
83 88 325
83 89 432
83 90 334
83 91 810
83 92 960
83 93 499
83 94 151
83 95 393
83 96 827
83 97 930
83 98 367
83 99 761
83 100 15
84 85 194
84 86 235
84 87 474
84 88 569
84 89 512
84 90 560
84 91 783
84 92 620
84 93 668
84 94 679
84 95 217
84 96 761
84 97 93
84 98 817
84 99 35
84 100 727
85 86 451
85 87 978
85 88 391
85 89 678
85 90 230
85 91 812
85 92 332
85 93 621
85 94 52
85 95 112
85 96 987
85 97 777
85 98 697
85 99 870
85 100 546
86 87 942
86 88 75
86 89 77
86 90 906
86 91 125
86 92 626
86 93 656
86 94 75
86 95 23
86 96 886
86 97 241
86 98 707
86 99 134
86 100 204
87 88 685
87 89 371
87 90 531
87 91 841
87 92 501
87 93 415
87 94 622
87 95 938
87 96 636
87 97 533
87 98 427
87 99 87
87 100 261
88 89 398
88 90 172
88 91 486
88 92 491
88 93 962
88 94 242
88 95 918
88 96 217
88 97 299
88 98 810
88 99 38
88 100 467
89 90 75
89 91 656
89 92 692
89 93 958
89 94 35
89 95 1
89 96 271
89 97 782
89 98 87
89 99 394
89 100 316
90 91 377
90 92 861
90 93 943
90 94 866
90 95 219
90 96 850
90 97 442
90 98 290
90 99 897
90 100 486
91 92 191
91 93 577
91 94 504
91 95 762
91 96 559
91 97 317
91 98 505
91 99 266
91 100 577
92 93 874
92 94 506
92 95 729
92 96 118
92 97 467
92 98 606
92 99 447
92 100 456
93 94 146
93 95 237
93 96 195
93 97 250
93 98 915
93 99 682
93 100 477
94 95 256
94 96 460
94 97 675
94 98 237
94 99 303
94 100 236
95 96 769
95 97 380
95 98 344
95 99 890
95 100 389
96 97 716
96 98 613
96 99 256
96 100 740
97 98 190
97 99 203
97 100 404
98 99 990
98 100 497
99 100 590
1 2 480
1 3 410
1 4 452
1 5 923
1 6 319
1 7 380
1 8 722
1 9 110
1 10 70
1 11 443
1 12 777
1 13 3
1 14 310
1 15 823
1 16 161
1 17 231
1 18 389
1 19 81
1 20 471
1 21 469
1 22 987
1 23 829
1 24 609
1 25 207
1 26 112
1 27 678
1 28 217
1 29 295
1 30 37
1 31 840
1 32 355
1 33 828
1 34 894
1 35 51
1 36 824
1 37 153
1 38 922
1 39 744
1 40 712
1 41 63
1 42 601
1 43 641
1 44 39
1 45 456
1 46 144
1 47 186
1 48 608
1 49 20
1 50 107
1 51 490
1 52 417
1 53 730
1 54 70
1 55 707
1 56 241
1 57 217
1 58 652
1 59 25
1 60 258
1 61 289
1 62 322
1 63 679
1 64 796
1 65 168
1 66 759
1 67 661
1 68 606
1 69 226
1 70 728
1 71 65
1 72 222
1 73 276
1 74 720
1 75 210
1 76 309
1 77 713
1 78 834
1 79 989
1 80 77
1 81 45
1 82 636
1 83 105
1 84 142
1 85 622
1 86 982
1 87 113
1 88 429
1 89 601
1 90 32
1 91 443
1 92 990
1 93 448
1 94 950
1 95 833
1 96 828
1 97 523
1 98 18
1 99 828
1 100 103
2 3 549
2 4 148
2 5 284
2 6 327
2 7 995
2 8 29
2 9 36
2 10 397
2 11 702
2 12 388
2 13 159
2 14 583
2 15 260
2 16 115
2 17 490
2 18 835
2 19 966
2 20 206
2 21 337
2 22 5
2 23 393
2 24 800
2 25 545
2 26 859
2 27 862
2 28 751
2 29 333
2 30 973
2 31 386
2 32 504
2 33 591
2 34 887
2 35 858
2 36 238
2 37 544
2 38 117
2 39 544
2 40 522
2 41 961
2 42 879
2 43 177
2 44 960
2 45 327
2 46 658
2 47 194
2 48 570
2 49 660
2 50 952
2 51 912
2 52 866
2 53 875
2 54 816
2 55 705
2 56 895
2 57 897
2 58 71
2 59 450
2 60 697
2 61 910
2 62 271
2 63 825
2 64 940
2 65 441
2 66 797
2 67 216
2 68 690
2 69 190
2 70 696
2 71 324
2 72 582
2 73 777
2 74 97
2 75 723
2 76 840
2 77 829
2 78 349
2 79 956
2 80 921
2 81 84
2 82 212
2 83 938
2 84 726
2 85 424
2 86 725
2 87 728
2 88 645
2 89 20
2 90 602
2 91 962
2 92 901
2 93 1
2 94 276
2 95 488
2 96 940
2 97 326
2 98 936
2 99 16
2 100 841
3 4 773
3 5 186
3 6 814
3 7 983
3 8 231
3 9 157
3 10 750
3 11 462
3 12 701
3 13 217
3 14 233
3 15 978
3 16 684
3 17 603
3 18 849
3 19 192
3 20 884
3 21 611
3 22 732
3 23 770
3 24 387
3 25 192
3 26 971
3 27 614
3 28 746
3 29 58
3 30 601
3 31 10
3 32 643
3 33 673
3 34 979
3 35 665
3 36 43
3 37 723
3 38 574
3 39 891
3 40 23
3 41 934
3 42 498
3 43 397
3 44 684
3 45 341
3 46 290
3 47 441
3 48 837
3 49 375
3 50 780
3 51 309
3 52 360
3 53 369
3 54 63
3 55 380
3 56 423
3 57 346
3 58 881
3 59 232
3 60 985
3 61 203
3 62 969
3 63 544
3 64 244
3 65 642
3 66 151
3 67 778
3 68 957
3 69 460
3 70 239
3 71 860
3 72 805
3 73 65
3 74 35
3 75 361
3 76 223
3 77 315
3 78 971
3 79 899
3 80 370
3 81 47
3 82 194
3 83 764
3 84 158
3 85 908
3 86 147
3 87 977
3 88 508
3 89 336
3 90 926
3 91 286
3 92 265
3 93 814
3 94 974
3 95 829
3 96 436
3 97 744
3 98 909
3 99 438
3 100 674
4 5 564
4 6 524
4 7 838
4 8 183
4 9 955
4 10 258
4 11 207
4 12 462
4 13 247
4 14 696
4 15 835
4 16 565
4 17 401
4 18 880
4 19 884
4 20 789
4 21 155
4 22 487
4 23 451
4 24 975
4 25 199
4 26 163
4 27 453
4 28 834
4 29 505
4 30 576
4 31 40
4 32 975
4 33 144
4 34 959
4 35 541
4 36 554
4 37 220
4 38 220
4 39 161
4 40 716
4 41 773
4 42 889
4 43 930
4 44 254
4 45 763
4 46 465
4 47 621
4 48 157
4 49 487
4 50 957
4 51 636
4 52 966
4 53 50
4 54 663
4 55 85
4 56 108
4 57 738
4 58 482
4 59 548
4 60 643
4 61 412
4 62 313
4 63 247
4 64 73
4 65 274
4 66 332
4 67 625
4 68 163
4 69 625
4 70 198
4 71 556
4 72 916
4 73 455
4 74 481
4 75 666
4 76 150
4 77 3
4 78 855
4 79 518
4 80 334
4 81 618
4 82 872
4 83 629
4 84 605
4 85 550
4 86 337
4 87 552
4 88 147
4 89 520
4 90 598
4 91 526
4 92 347
4 93 181
4 94 302
4 95 405
4 96 395
4 97 832
4 98 389
4 99 870
4 100 268
5 6 995
5 7 408
5 8 141
5 9 248
5 10 702
5 11 414
5 12 691
5 13 408
5 14 623
5 15 23
5 16 681
5 17 737
5 18 374
5 19 400
5 20 111
5 21 826
5 22 629
5 23 245
5 24 914
5 25 284
5 26 880
5 27 57
5 28 484
5 29 303
5 30 976
5 31 237
5 32 365
5 33 58
5 34 780
5 35 819
5 36 94
5 37 841
5 38 560
5 39 874
5 40 425
5 41 131
5 42 980
5 43 897
5 44 422
5 45 985
5 46 795
5 47 701
5 48 153
5 49 459
5 50 602
5 51 643
5 52 973
5 53 952
5 54 273
5 55 203
5 56 627
5 57 663
5 58 916
5 59 230
5 60 659
5 61 574
5 62 478
5 63 392
5 64 864
5 65 632
5 66 346
5 67 639
5 68 757
5 69 57
5 70 566
5 71 704
5 72 308
5 73 936
5 74 523
5 75 966
5 76 417
5 77 546
5 78 206
5 79 202
5 80 869
5 81 48
5 82 411
5 83 32
5 84 744
5 85 507
5 86 487
5 87 105
5 88 533
5 89 382
5 90 495
5 91 317
5 92 429
5 93 922
5 94 881
5 95 618
5 96 533
5 97 142
5 98 25
5 99 194
5 100 959
6 7 291
6 8 275
6 9 78
6 10 79
6 11 988
6 12 327
6 13 485
6 14 374
6 15 455
6 16 60
6 17 416
6 18 653
6 19 505
6 20 180
6 21 328
6 22 595
6 23 222
6 24 291
6 25 924
6 26 870
6 27 492
6 28 247
6 29 348
6 30 313
6 31 815
6 32 897
6 33 343
6 34 892
6 35 65
6 36 575
6 37 157
6 38 443
6 39 125
6 40 963
6 41 260
6 42 418
6 43 564
6 44 157
6 45 149
6 46 131
6 47 781
6 48 75
6 49 810
6 50 221
6 51 282
6 52 550
6 53 616
6 54 337
6 55 28
6 56 719
6 57 709
6 58 261
6 59 998
6 60 568
6 61 180
6 62 970
6 63 423
6 64 751
6 65 575
6 66 353
6 67 330
6 68 24
6 69 530
6 70 588
6 71 343
6 72 924
6 73 587
6 74 398
6 75 896
6 76 541
6 77 476
6 78 668
6 79 296
6 80 485
6 81 432
6 82 180
6 83 287
6 84 430
6 85 312
6 86 423
6 87 60
6 88 822
6 89 588
6 90 725
6 91 857
6 92 621
6 93 497
6 94 198
6 95 620
6 96 185
6 97 899
6 98 216
6 99 321
6 100 660
7 8 643
7 9 419
7 10 930
7 11 467
7 12 477
7 13 479
7 14 167
7 15 775
7 16 817
7 17 104
7 18 475
7 19 40
7 20 906
7 21 27
7 22 879
7 23 993
7 24 161
7 25 945
7 26 656
7 27 666
7 28 769
7 29 668
7 30 980
7 31 332
7 32 812
7 33 939
7 34 982
7 35 459
7 36 479
7 37 674
7 38 874
7 39 41
7 40 151
7 41 597
7 42 77
7 43 915
7 44 425
7 45 514
7 46 514
7 47 918
7 48 349
7 49 701
7 50 496
7 51 6
7 52 433
7 53 149
7 54 872
7 55 679
7 56 233
7 57 636
7 58 358
7 59 334
7 60 535
7 61 888
7 62 230
7 63 395
7 64 467
7 65 274
7 66 789
7 67 344
7 68 56
7 69 810
7 70 279
7 71 989
7 72 43
7 73 426
7 74 177
7 75 607
7 76 6
7 77 746
7 78 27
7 79 797
7 80 76
7 81 860
7 82 240
7 83 164
7 84 795
7 85 824
7 86 530
7 87 193
7 88 928
7 89 871
7 90 911
7 91 922
7 92 250
7 93 572
7 94 424
7 95 269
7 96 631
7 97 423
7 98 23
7 99 129
7 100 949
8 9 598
8 10 277
8 11 592
8 12 630
8 13 851
8 14 825
8 15 901
8 16 871
8 17 810
8 18 751
8 19 4
8 20 832
8 21 122
8 22 293
8 23 810
8 24 351
8 25 221
8 26 574
8 27 504
8 28 974
8 29 664
8 30 261
8 31 544
8 32 354
8 33 301
8 34 332
8 35 179
8 36 302
8 37 750
8 38 371
8 39 620
8 40 57
8 41 901
8 42 66
8 43 202
8 44 556
8 45 457
8 46 822
8 47 165
8 48 750
8 49 728
8 50 680
8 51 895
8 52 279
8 53 171
8 54 940
8 55 757
8 56 37
8 57 400
8 58 175
8 59 850
8 60 428
8 61 669
8 62 561
8 63 328
8 64 365
8 65 44
8 66 677
8 67 114
8 68 304
8 69 757
8 70 222
8 71 136
8 72 856
8 73 474
8 74 292
8 75 440
8 76 790
8 77 468
8 78 169
8 79 787
8 80 450
8 81 917
8 82 766
8 83 595
8 84 906
8 85 828
8 86 173
8 87 332
8 88 368
8 89 310
8 90 959
8 91 732
8 92 673
8 93 183
8 94 163
8 95 420
8 96 882
8 97 161
8 98 135
8 99 831
8 100 291
9 10 87
9 11 667
9 12 514
9 13 399
9 14 963
9 15 59
9 16 190
9 17 630
9 18 750
9 19 71
9 20 170
9 21 858
9 22 181
9 23 910
9 24 990
9 25 31
9 26 58
9 27 685
9 28 381
9 29 438
9 30 793
9 31 4
9 32 918
9 33 422
9 34 143
9 35 624
9 36 979
9 37 579
9 38 403
9 39 336
9 40 850
9 41 746
9 42 525
9 43 502
9 44 104
9 45 320
9 46 904
9 47 922
9 48 601
9 49 704
9 50 812
9 51 938
9 52 730
9 53 939
9 54 716
9 55 969
9 56 736
9 57 800
9 58 966
9 59 874
9 60 261
9 61 917
9 62 580
9 63 843
9 64 441
9 65 715
9 66 125
9 67 706
9 68 181
9 69 210
9 70 910
9 71 861
9 72 459
9 73 979
9 74 994
9 75 226
9 76 774
9 77 827
9 78 723
9 79 888
9 80 91
9 81 964
9 82 799
9 83 381
9 84 902
9 85 733
9 86 111
9 87 750
9 88 252
9 89 186
9 90 795
9 91 839
9 92 847
9 93 56
9 94 292
9 95 459
9 96 599
9 97 920
9 98 346
9 99 370
9 100 216
10 11 605
10 12 217
10 13 246
10 14 710
10 15 127
10 16 562
10 17 39
10 18 906
10 19 710
10 20 738
10 21 420
10 22 340
10 23 695
10 24 501
10 25 215
10 26 134
10 27 363
10 28 341
10 29 18
10 30 724
10 31 993
10 32 933
10 33 384
10 34 531
10 35 681
10 36 442
10 37 290
10 38 956
10 39 735
10 40 666
10 41 784
10 42 293
10 43 675
10 44 244
10 45 981
10 46 422
10 47 156
10 48 432
10 49 848
10 50 399
10 51 335
10 52 156
10 53 430
10 54 295
10 55 506
10 56 345
10 57 457
10 58 892
10 59 27
10 60 775
10 61 486
10 62 103
10 63 850
10 64 905
10 65 14
10 66 218
10 67 199
10 68 434
10 69 228
10 70 344
10 71 184
10 72 582
10 73 316
10 74 633
10 75 408
10 76 306
10 77 506
10 78 178
10 79 861
10 80 953
10 81 258
10 82 667
10 83 648
10 84 76
10 85 288
10 86 170
10 87 337
10 88 400
10 89 330
10 90 655
10 91 1000
10 92 172
10 93 823
10 94 105
10 95 216
10 96 377
10 97 939
10 98 330
10 99 593
10 100 561
11 12 617
11 13 857
11 14 619
11 15 236
11 16 541
11 17 475
11 18 868
11 19 107
11 20 217
11 21 327
11 22 865
11 23 611
11 24 582
11 25 639
11 26 170
11 27 488
11 28 813
11 29 442
11 30 454
11 31 377
11 32 256
11 33 920
11 34 639
11 35 681
11 36 651
11 37 212
11 38 376
11 39 159
11 40 71
11 41 805
11 42 424
11 43 8
11 44 253
11 45 856
11 46 723
11 47 405
11 48 232
11 49 72
11 50 200
11 51 740
11 52 461
11 53 986
11 54 618
11 55 34
11 56 833
11 57 760
11 58 2
11 59 270
11 60 280
11 61 857
11 62 453
11 63 627
11 64 864
11 65 198
11 66 376
11 67 842
11 68 543
11 69 674
11 70 447
11 71 196
11 72 27
11 73 95
11 74 834
11 75 850
11 76 388
11 77 969
11 78 504
11 79 513
11 80 370
11 81 694
11 82 626
11 83 692
11 84 540
11 85 35
11 86 398
11 87 990
11 88 729
11 89 992
11 90 825
11 91 193
11 92 415
11 93 422
11 94 257
11 95 139
11 96 983
11 97 17
11 98 723
11 99 585
11 100 29
12 13 502
12 14 369
12 15 580
12 16 124
12 17 169
12 18 540
12 19 52
12 20 725
12 21 88
12 22 299
12 23 619
12 24 136
12 25 626
12 26 446
12 27 838
12 28 708
12 29 119
12 30 312
12 31 389
12 32 690
12 33 811
12 34 894
12 35 919
12 36 398
12 37 415
12 38 116
12 39 546
12 40 648
12 41 919
12 42 268
12 43 232
12 44 588
12 45 477
12 46 916
12 47 537
12 48 385
12 49 511
12 50 838
12 51 471
12 52 420
12 53 370
12 54 774
12 55 426
12 56 915
12 57 168
12 58 39
12 59 445
12 60 173
12 61 652
12 62 296
12 63 280
12 64 838
12 65 208
12 66 46
12 67 999
12 68 863
12 69 374
12 70 611
12 71 120
12 72 95
12 73 462
12 74 678
12 75 494
12 76 654
12 77 143
12 78 684
12 79 440
12 80 534
12 81 121
12 82 603
12 83 853
12 84 83
12 85 240
12 86 923
12 87 277
12 88 296
12 89 638
12 90 860
12 91 170
12 92 95
12 93 810
12 94 112
12 95 853
12 96 2
12 97 691
12 98 694
12 99 875
12 100 896
13 14 108
13 15 650
13 16 774
13 17 764
13 18 221
13 19 700
13 20 474
13 21 616
13 22 811
13 23 102
13 24 798
13 25 1
13 26 515
13 27 287
13 28 837
13 29 777
13 30 387
13 31 66
13 32 155
13 33 70
13 34 366
13 35 445
13 36 60
13 37 587
13 38 537
13 39 352
13 40 439
13 41 710
13 42 285
13 43 828
13 44 880
13 45 37
13 46 688
13 47 467
13 48 62
13 49 297
13 50 786
13 51 157
13 52 665
13 53 812
13 54 556
13 55 425
13 56 262
13 57 915
13 58 724
13 59 922
13 60 951
13 61 18
13 62 766
13 63 855
13 64 683
13 65 231
13 66 700
13 67 406
13 68 553
13 69 716
13 70 542
13 71 435
13 72 511
13 73 195
13 74 527
13 75 20
13 76 238
13 77 277
13 78 452
13 79 627
13 80 178
13 81 542
13 82 762
13 83 951
13 84 950
13 85 536
13 86 220
13 87 735
13 88 625
13 89 111
13 90 294
13 91 114
13 92 612
13 93 775
13 94 597
13 95 266
13 96 126
13 97 977
13 98 3
13 99 433
13 100 480
14 15 503
14 16 299
14 17 608
14 18 680
14 19 393
14 20 472
14 21 417
14 22 62
14 23 62
14 24 4
14 25 22
14 26 957
14 27 546
14 28 769
14 29 61
14 30 604
14 31 35
14 32 411
14 33 946
14 34 819
14 35 127
14 36 289
14 37 53
14 38 132
14 39 470
14 40 367
14 41 606
14 42 390
14 43 709
14 44 655
14 45 297
14 46 59
14 47 920
14 48 49
14 49 946
14 50 698
14 51 943
14 52 691
14 53 745
14 54 358
14 55 293
14 56 212
14 57 872
14 58 874
14 59 563
14 60 445
14 61 545
14 62 292
14 63 508
14 64 502
14 65 795
14 66 917
14 67 204
14 68 285
14 69 502
14 70 709
14 71 979
14 72 828
14 73 508
14 74 21
14 75 31
14 76 50
14 77 843
14 78 901
14 79 894
14 80 796
14 81 355
14 82 460
14 83 188
14 84 269
14 85 307
14 86 21
14 87 319
14 88 211
14 89 724
14 90 45
14 91 48
14 92 442
14 93 541
14 94 69
14 95 108
14 96 631
14 97 852
14 98 133
14 99 284
14 100 377
15 16 805
15 17 435
15 18 630
15 19 996
15 20 936
15 21 203
15 22 750
15 23 597
15 24 997
15 25 6
15 26 303
15 27 313
15 28 565
15 29 999
15 30 172
15 31 808
15 32 987
15 33 837
15 34 947
15 35 401
15 36 456
15 37 228
15 38 659
15 39 427
15 40 261
15 41 382
15 42 941
15 43 701
15 44 511
15 45 821
15 46 16
15 47 173
15 48 882
15 49 291
15 50 205
15 51 156
15 52 179
15 53 766
15 54 875
15 55 722
15 56 762
15 57 766
15 58 981
15 59 137
15 60 136
15 61 491
15 62 645
15 63 425
15 64 244
15 65 482
15 66 434
15 67 448
15 68 272
15 69 818
15 70 259
15 71 85
15 72 998
15 73 67
15 74 66
15 75 384
15 76 997
15 77 476
15 78 748
15 79 800
15 80 235
15 81 149
15 82 939
15 83 855
15 84 857
15 85 175
15 86 621
15 87 867
15 88 220
15 89 964
15 90 712
15 91 569
15 92 456
15 93 250
15 94 57
15 95 752
15 96 117
15 97 524
15 98 492
15 99 284
15 100 704
16 17 855
16 18 911
16 19 113
16 20 123
16 21 351
16 22 494
16 23 115
16 24 362
16 25 734
16 26 534
16 27 896
16 28 939
16 29 771
16 30 519
16 31 908
16 32 915
16 33 541
16 34 403
16 35 489
16 36 531
16 37 771
16 38 235
16 39 679
16 40 742
16 41 732
16 42 563
16 43 938
16 44 222
16 45 420
16 46 285
16 47 106
16 48 613
16 49 17
16 50 884
16 51 227
16 52 85
16 53 853
16 54 192
16 55 94
16 56 487
16 57 371
16 58 131
16 59 619
16 60 650
16 61 810
16 62 86
16 63 396
16 64 629
16 65 610
16 66 841
16 67 60
16 68 931
16 69 751
16 70 243
16 71 300
16 72 38
16 73 534
16 74 21
16 75 647
16 76 755
16 77 520
16 78 431
16 79 377
16 80 188
16 81 623
16 82 649
16 83 157
16 84 409
16 85 581
16 86 77
16 87 288
16 88 79
16 89 303
16 90 997
16 91 639
16 92 603
16 93 811
16 94 235
16 95 663
16 96 601
16 97 774
16 98 758
16 99 67
16 100 737
17 18 859
17 19 379
17 20 32
17 21 217
17 22 393
17 23 992
17 24 58
17 25 487
17 26 62
17 27 1
17 28 824
17 29 946
17 30 633
17 31 880
17 32 650
17 33 701
17 34 935
17 35 21
17 36 430
17 37 675
17 38 590
17 39 295
17 40 146
17 41 609
17 42 208
17 43 13
17 44 321
17 45 763
17 46 61
17 47 179
17 48 16
17 49 343
17 50 438
17 51 243
17 52 239
17 53 978
17 54 187
17 55 740
17 56 866
17 57 771
17 58 177
17 59 518
17 60 443
17 61 733
17 62 647
17 63 455
17 64 466
17 65 644
17 66 705
17 67 848
17 68 17
17 69 639
17 70 427
17 71 891
17 72 840
17 73 58
17 74 326
17 75 919
17 76 246
17 77 373
17 78 144
17 79 334
17 80 425
17 81 220
17 82 224
17 83 384
17 84 53
17 85 850
17 86 935
17 87 232
17 88 283
17 89 534
17 90 883
17 91 959
17 92 492
17 93 720
17 94 907
17 95 454
17 96 383
17 97 1000
17 98 71
17 99 336
17 100 313
18 19 165
18 20 155
18 21 353
18 22 942
18 23 919
18 24 381
18 25 909
18 26 582
18 27 19
18 28 333
18 29 653
18 30 830
18 31 919
18 32 343
18 33 308
18 34 370
18 35 191
18 36 794
18 37 139
18 38 35
18 39 285
18 40 94
18 41 755
18 42 497
18 43 410
18 44 295
18 45 160
18 46 194
18 47 606
18 48 604
18 49 216
18 50 347
18 51 274
18 52 253
18 53 954
18 54 185
18 55 737
18 56 478
18 57 387
18 58 736
18 59 617
18 60 580
18 61 774
18 62 781
18 63 68
18 64 312
18 65 472
18 66 851
18 67 186
18 68 66
18 69 833
18 70 363
18 71 108
18 72 609
18 73 787
18 74 249
18 75 632
18 76 331
18 77 60
18 78 707
18 79 381
18 80 266
18 81 173
18 82 914
18 83 814
18 84 340
18 85 667
18 86 820
18 87 638
18 88 615
18 89 215
18 90 381
18 91 409
18 92 478
18 93 533
18 94 844
18 95 374
18 96 37
18 97 286
18 98 925
18 99 847
18 100 190
19 20 392
19 21 26
19 22 667
19 23 121
19 24 394
19 25 805
19 26 544
19 27 181
19 28 844
19 29 747
19 30 320
19 31 409
19 32 842
19 33 574
19 34 462
19 35 178
19 36 172
19 37 611
19 38 323
19 39 680
19 40 704
19 41 458
19 42 968
19 43 261
19 44 972
19 45 601
19 46 621
19 47 816
19 48 114
19 49 785
19 50 15
19 51 748
19 52 594
19 53 297
19 54 204
19 55 214
19 56 364
19 57 486
19 58 631
19 59 646
19 60 405
19 61 153
19 62 497
19 63 777
19 64 814
19 65 654
19 66 724
19 67 667
19 68 850
19 69 839
19 70 72
19 71 451
19 72 621
19 73 171
19 74 193
19 75 802
19 76 335
19 77 650
19 78 672
19 79 337
19 80 273
19 81 389
19 82 360
19 83 460
19 84 924
19 85 964
19 86 538
19 87 361
19 88 939
19 89 880
19 90 708
19 91 172
19 92 839
19 93 780
19 94 63
19 95 503
19 96 633
19 97 245
19 98 933
19 99 849
19 100 784
20 21 303
20 22 746
20 23 596
20 24 185
20 25 991
20 26 312
20 27 615
20 28 71
20 29 604
20 30 467
20 31 680
20 32 33
20 33 463
20 34 380
20 35 189
20 36 566
20 37 333
20 38 67
20 39 925
20 40 816
20 41 841
20 42 915
20 43 843
20 44 446
20 45 499
20 46 248
20 47 112
20 48 795
20 49 205
20 50 251
20 51 907
20 52 763
20 53 313
20 54 781
20 55 675
20 56 69
20 57 654
20 58 882
20 59 856
20 60 830
20 61 92
20 62 26
20 63 314
20 64 616
20 65 495
20 66 399
20 67 939
20 68 410
20 69 223
20 70 767
20 71 163
20 72 144
20 73 487
20 74 724
20 75 384
20 76 727
20 77 198
20 78 361
20 79 518
20 80 750
20 81 155
20 82 666
20 83 165
20 84 276
20 85 699
20 86 192
20 87 138
20 88 397
20 89 162
20 90 786
20 91 321
20 92 465
20 93 758
20 94 445
20 95 100
20 96 199
20 97 742
20 98 572
20 99 851
20 100 48
21 22 971
21 23 193
21 24 218
21 25 523
21 26 204
21 27 932
21 28 163
21 29 387
21 30 777
21 31 787
21 32 27
21 33 900
21 34 486
21 35 998
21 36 85
21 37 519
21 38 803
21 39 571
21 40 326
21 41 747
21 42 782
21 43 236
21 44 446
21 45 35
21 46 262
21 47 900
21 48 288
21 49 911
21 50 226
21 51 880
21 52 211
21 53 775
21 54 427
21 55 475
21 56 127
21 57 10
21 58 642
21 59 667
21 60 184
21 61 337
21 62 156
21 63 991
21 64 335
21 65 601
21 66 351
21 67 892
21 68 272
21 69 387
21 70 485
21 71 91
21 72 469
21 73 153
21 74 47
21 75 774
21 76 307
21 77 798
21 78 280
21 79 644
21 80 519
21 81 834
21 82 733
21 83 134
21 84 443
21 85 590
21 86 959
21 87 326
21 88 817
21 89 112
21 90 716
21 91 381
21 92 97
21 93 686
21 94 268
21 95 514
21 96 529
21 97 162
21 98 669
21 99 821
21 100 471
22 23 480
22 24 119
22 25 500
22 26 691
22 27 98
22 28 756
22 29 267
22 30 624
22 31 219
22 32 503
22 33 9
22 34 826
22 35 5
22 36 816
22 37 971
22 38 112
22 39 194
22 40 450
22 41 32
22 42 105
22 43 790
22 44 608
22 45 858
22 46 188
22 47 751
22 48 61
22 49 978
22 50 86
22 51 845
22 52 127
22 53 88
22 54 568
22 55 102
22 56 597
22 57 127
22 58 4
22 59 520
22 60 974
22 61 913
22 62 753
22 63 963
22 64 638
22 65 403
22 66 632
22 67 411
22 68 792
22 69 857
22 70 924
22 71 992
22 72 298
22 73 461
22 74 699
22 75 460
22 76 765
22 77 209
22 78 387
22 79 48
22 80 500
22 81 81
22 82 874
22 83 866
22 84 175
22 85 824
22 86 589
22 87 259
22 88 324
22 89 876
22 90 310
22 91 811
22 92 30
22 93 235
22 94 695
22 95 900
22 96 408
22 97 315
22 98 749
22 99 995
22 100 747
23 24 87
23 25 727
23 26 91
23 27 416
23 28 58
23 29 197
23 30 988
23 31 900
23 32 873
23 33 262
23 34 300
23 35 566
23 36 600
23 37 153
23 38 392
23 39 30
23 40 986
23 41 700
23 42 660
23 43 222
23 44 232
23 45 403
23 46 813
23 47 520
23 48 88
23 49 88
23 50 103
23 51 551
23 52 311
23 53 382
23 54 651
23 55 529
23 56 784
23 57 506
23 58 303
23 59 235
23 60 845
23 61 89
23 62 696
23 63 991
23 64 616
23 65 24
23 66 430
23 67 255
23 68 389
23 69 571
23 70 546
23 71 674
23 72 361
23 73 210
23 74 718
23 75 729
23 76 256
23 77 969
23 78 826
23 79 305
23 80 651
23 81 212
23 82 848
23 83 820
23 84 34
23 85 126
23 86 227
23 87 754
23 88 898
23 89 390
23 90 142
23 91 699
23 92 423
23 93 754
23 94 357
23 95 283
23 96 533
23 97 522
23 98 565
23 99 578
23 100 383
24 25 168
24 26 401
24 27 856
24 28 564
24 29 567
24 30 548
24 31 797
24 32 589
24 33 582
24 34 598
24 35 512
24 36 435
24 37 988
24 38 613
24 39 985
24 40 206
24 41 965
24 42 525
24 43 802
24 44 207
24 45 647
